Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,EPC,Floor space,Fully furnished,Condition,Building type,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Ownership,Heating,Age,New-build,Parking,Cellar,Lift,Designe,Reconstruction,Balkón 4 m²,Garage,Sklep 2 m²,Balkón 5 m²,Lodžie 4 m²,Lodžie 3 m²,Sklep 5 m²,Balkón 6 m²,Balkón 4.21 m²,Sklep 3 m²,Sklep 1 m²,Domácí mazlíčci vítáni,Lodžie 6 m²,Balkón 2 m²,Balkón 1 m²,Balkón 10 m²,Balcony,Terrace,Terasa 5 m²,Sklep 36 m²,Sklep 7 m²,Terasa 20 m²,Terasa 8 m²,Terasa 25 m²,Balkón 7 m²,Sklep 4 m²,Balkón 40 m²,Terasa 50 m²,Sklep 6.1 m²,Lodžie 7 m²,Terasa 40 m²,Terasa 12 m²,Terasa 15 m²,Administrative fee,Enclosed balcony,Terasa 36 m²,Balkón 11 m²,Terasa 14 m²,Sklep 6 m²,Balkón 3 m²,Terasa 100 m²,Balkón 0 m²,Sklep 10 m²,Lodžie 10 m²,Terasa 60 m²,Terasa 7 m²,Balkón 72 m²,Balkón 8 m²,Sklep 1.5 m²,Lodžie 10.8 m²,Sklep 3.6 m²,Balkón 14 m²,Terasa 49 m²,Terasa 28 m²,Balkón 3.7 m²,Terasa 16 m²,Lodžie 16 m²,Terasa 37 m²,Lodžie 5 m²,Lodžie 9 m²,Balkón 9 m²,Balkón 18 m²,Lodžie 18 m²,Terasa 18 m²,Terasa 22 m²,Terasa 6 m²,Sklep 8 m²,Terasa 29 m²,Terasa 3.1 m²,Terasa 35 m²,Balkón 1.5 m²,Sklep 2.8 m²,Balkón 90 m²,Sklep 2.5 m²,Lodžie 8.2 m²,Terasa 11 m²,Terasa 34 m²,Lodžie 8 m²,Balkón 50 m²,Lodžie 12 m²,Sklep 20 m²,Lodžie 2 m²,Terasa 21 m²,Terasa 9 m²,Balkón 13 m²,Balkón 15 m²,Sklep 2.9 m²,Balkón 2.3 m²,Balkón 60 m²,Sklep 10.1 m²,Plot type,Sklep 12 m²,Balkón 12 m²,Terasa 30 m²,Balkón 20 m²,Terasa 80 m²,Terasa 66 m²,Sklep 9 m²,Terasa 13 m²,Terasa 3 m²,Lodžie 4.5 m²,Balkón 16 m²,Plot space,Terasa 10 m²,Balkón 3.5 m²,Terasa 9.8 m²,Terasa 78 m²,Terasa 2 m²,Lodžie 15 m²,Lodžie 7.1 m²,Lodžie 20 m²,Balkón 29 m²,Terasa 70 m²,Terasa 300 m²,Balkón 2.6 m²,Lodžie 6.1 m²,Terasa 32 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Terasa 200 m²,Sklep 6.4 m²
"CZK 21,990","CZK 5,021","CZK 27,011",747594,3+1,11/26/2022,1,G,109 m²,Partly,Very good,Brick,318.34,953.44,186.98,557.25,198.61,318.58,624.8,1156.76,230.71,752.89,"Bubenská, Prague - Holešovice",50.10398083333,14.43642138888,Personal,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 27,011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,500","CZK 6,000","CZK 20,000",703700,2+kk,12/1/2022,2,C,57 m²,Partly,Very good,Brick,179.64,657.51,195.05,670.2,72.18,145.32,351.24,1010.16,403.73,262.77,"Plynární, Prague - Holešovice",50.10811,14.44456,Personal,,,,,,,,Complete,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,490","CZK 3,449","CZK 15,939",747565,Studio,11/26/2022,4,D,23 m²,Unfurnished,Very good,Prefab concrete,281.46,602.99,267.93,692.17,403.95,688.3,1195.3,523.48,1247.72,159.24,"Peroutkova, Prague - Jinonice",50.05857666666,14.37810388888,Personal,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 15,939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 26,990","CZK 5,473","CZK 32,463",747543,4+kk,11/26/2022,7,B,78 m²,Partly,Very good,Brick,149.04,775.96,382.98,587.95,507.58,290.9,438.16,447.06,1116.64,374.15,"Hornoměcholupská, Prague - Horní Měcholupy",50.04167277777,14.56671333333,Personal,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,"CZK 32,463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 33,000",CZK 0,"CZK 50,000",603246,2 bedroom,11/1/2022,2,C,75 m²,Fully furnished,Very good,Brick,261.28,644.86,113.3,267.35,86.99,225.25,317.31,208.42,545.62,316.27,"Sudoměřská, Prague - Žižkov",50.080602,14.458238,Personal,,,,,,,,Complete,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 5,000","CZK 30,000",600849,2+kk,3/28/2020,2,C,40 m²,Fully furnished,Very good,Brick,131.72,110.37,69.99,426.75,163.94,178.08,236.84,434.72,593.07,199.4,"U Santošky, Prague - Smíchov",50.067941,14.399612,Personal,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
"CZK 33,000","CZK 10,000","CZK 70,000",746540,3+kk,10/25/2022,3,G,79 m²,Fully furnished,New-build,Brick,413.54,744.02,401.31,592.5,438.03,733.32,542.0,902.11,1.99,407.83,"Pod Klaudiánkou, Prague - Podolí",50.05435,14.42251,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 1,000","CZK 20,000",373315,2 bedroom,11/1/2022,1,A,75 m²,Unfurnished,Very good,Brick,229.85,1102.94,1189.53,2143.55,289.89,959.24,1032.32,1196.75,419.13,572.15,"Pikovická, Prague - Braník",50.0304498,14.4076684,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,220","CZK 3,000",CZK 0,746587,2+kk,10/19/2022,1,G,56 m²,Fully furnished,Very good,Brick,233.13,651.17,112.38,907.79,67.69,969.25,438.62,1399.78,409.08,118.92,Prague - Zličín,50.06004,14.29102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,500","CZK 5,000","CZK 30,000",746626,2+kk,11/1/2022,5,B,55 m²,Fully furnished,New-build,Other,206.79,511.13,187.24,169.76,131.6,323.25,808.8,934.79,479.14,344.34,Prague - Karlín,50.09557,14.4512,Personal,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 44,000","CZK 6,000",CZK 2,358804,4+kk,9/1/2022,2,,130 m²,Fully furnished,,Brick,332.93,544.63,139.18,267.34,39.05,305.02,264.26,587.07,297.42,107.97,"Betlémské náměstí, Prague - Staré Město",50.0840811,14.4176178,Personal,,,,,,,,Complete,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 43,000","CZK 6,500",CZK 0,328770,3+kk,12/30/2022,3,,92 m²,Fully furnished,New-build,Brick,127.84,622.21,113.7,719.84,173.59,657.84,458.51,526.25,398.43,423.05,"U Zvonařky, Prague - Vinohrady",50.0691704,14.4336586,Personal,Gas boiler,Up to 10 years,1.0,1.0,,1.0,Luxurious,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,900","CZK 3,813","CZK 35,800",746414,Studio,11/1/2022,1,B,37 m²,Fully furnished,New-build,Low-energy,462.45,2135.85,1754.48,2130.01,543.35,1998.32,1446.13,2004.04,669.32,1368.26,"Šífařská, Prague - Hodkovičky",50.01912,14.40123,Personal,,Up to 10 years,1.0,1.0,,1.0,Luxurious,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,000","CZK 25,000",746819,2+kk,10/21/2022,3,G,58 m²,Partly,Very good,Brick,390.93,1570.82,406.41,1186.15,215.85,1225.93,1113.04,253.04,659.99,51.21,Prague - Liboc,50.0903,14.32979,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 3,000","CZK 20,000",743238,2 bedroom,1/1/2023,1,G,60 m²,Fully furnished,Good,Prefab concrete,152.23,474.1,229.59,415.47,123.37,351.35,85.55,210.75,482.1,93.9,Prague - Břevnov,50.08639,14.34647,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 3,000","CZK 38,000",746158,2+kk,10/17/2022,6,G,42 m²,Fully furnished,Very good,Brick,387.66,1161.08,368.36,1479.67,607.87,589.53,635.66,1274.38,419.38,636.25,"Ginzova, Prague - Záběhlice",50.05613,14.48895,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 30,000","CZK 7,000","CZK 60,000",746179,3+1,10/19/2022,6,F,80 m²,Partly,Very good,Brick,254.06,637.98,126.69,450.47,83.56,402.61,429.87,898.11,225.11,173.67,"U Uranie, Prague - Holešovice",50.10621,14.45328,Personal,Central,Over 50 years,,,,1.0,Luxurious,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 5,000","CZK 1,000","CZK 5,000",745539,2 bedroom,10/17/2022,1,D,50 m²,Fully furnished,Good,Brick,342.7,694.13,230.86,635.72,489.4,1506.4,335.97,897.33,1236.11,508.78,"Malovická, Prague - Záběhlice",50.04675,14.4941,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 6,400","CZK 40,000",745265,Studio,10/15/2022,2,E,60 m²,Unfurnished,Very good,Brick,59.32,832.43,69.96,317.32,265.02,136.84,236.58,732.5,113.02,308.94,Prague - Libeň,50.10804,14.47238,Personal,,Up to 10 years,,,,,Standard,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,000","CZK 6,000","CZK 50,000",745308,3+kk,10/16/2022,4,B,83 m²,Unfurnished,New-build,Brick,201.7,1308.66,142.89,1129.36,468.82,688.29,322.41,221.9,1021.18,245.67,"Štěchovická, Prague - Strašnice",50.07153,14.50459,Personal,Central,,1.0,,,1.0,Luxurious,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 3,500","CZK 21,500",553756,2+kk,11/1/2022,5,C,43 m²,Fully furnished,,Prefab concrete,204.67,314.3,130.29,372.76,96.98,447.81,372.6,267.73,444.24,117.36,"Plickova, Prague - Háje",50.0333093,14.5334493,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,990",CZK 738,"CZK 14,728",746862,2+kk,11/26/2022,4,E,45 m²,Partly,Very good,Brick,387.18,395.42,257.38,327.87,381.08,477.31,241.27,322.67,386.29,345.67,"Boleslavova, Prague - Nusle",50.06360833333,14.43567833333,Personal,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 14,728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 6,266","CZK 20,000",582156,2+kk,10/17/2022,1,D,35 m²,Fully furnished,Very good,Brick,184.42,280.33,118.49,463.89,121.58,328.88,159.43,210.79,835.26,648.06,"Varšavská, Prague - Vinohrady",50.073469,14.438616,Personal,Gas boiler,Over 50 years,,,,,Standard,Interior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 7,900","CZK 22,000",629329,2+kk,11/1/2022,2,B,62 m²,,Very good,Brick,163.13,718.6,183.86,204.76,153.56,496.97,771.71,878.75,478.73,244.81,"Kališnická, Prague - Žižkov",50.089741,14.462408,Personal,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 39,000","CZK 4,000","CZK 41,000",745205,5+1,10/24/2022,3,C,133 m²,Partly,Very good,Brick,82.77,526.39,40.08,236.08,22.64,168.91,620.99,581.12,566.57,532.49,Prague - Smíchov,50.0697,14.40529,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,990","CZK 4,346","CZK 22,336",746570,2+kk,11/26/2022,5,B,39 m²,Fully furnished,New-build,Other,63.38,1460.57,206.42,1442.12,788.01,215.8,933.66,1481.6,1010.06,492.37,"Poděbradská, Prague - Vysočany",50.10329055555,14.51906805555,Personal,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 22,336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 20,000",745050,2 bedroom,1/2/2023,6,G,59 m²,Fully furnished,Very good,Brick,67.7,199.8,126.83,640.35,111.39,70.94,284.54,284.54,307.97,239.17,"Kubánské náměstí, Prague - Vršovice",50.07052,14.47844,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,200","CZK 4,000","CZK 25,000",744678,1 bedroom,11/1/2022,2,G,40 m²,Partly,Very good,Brick,195.39,371.11,113.17,318.76,4.68,177.3,352.42,361.14,291.98,366.55,Prague - Karlín,50.09224,14.44274,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 32,000",CZK 1,"CZK 50,000",744995,4+1,11/1/2022,1,G,100 m²,Unfurnished,Very good,Prefab concrete,332.92,496.76,464.44,2244.27,482.91,368.22,126.22,1304.29,1307.45,476.97,"Navigátorů, Prague - Liboc",50.09243,14.31163,,Central,Up to 10 years,,1.0,,,Luxurious,Complete,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,490","CZK 1,955","CZK 18,445",746083,2+kk,11/26/2022,2,G,50 m²,Partly,Good,Brick,247.39,791.7,312.51,743.86,316.12,769.01,506.88,330.03,544.42,154.82,"Ruská, Prague - Vršovice",50.07286833333,14.46363333333,Personal,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,"CZK 18,445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,490","CZK 4,074","CZK 19,564",745810,2 bedroom,11/26/2022,4,C,58 m²,Partly,Very good,Prefab concrete,411.69,553.69,396.58,541.0,401.84,631.23,689.73,642.13,716.32,150.77,"Želivecká, Prague - Záběhlice",50.06069972222,14.49897416666,Cooperative,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,"CZK 19,564",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,500","CZK 3,900","CZK 18,500",744919,2+kk,1/1/2023,1,A,68 m²,Fully furnished,New-build,Brick,189.54,200.34,81.95,324.1,65.33,303.75,312.39,405.58,519.29,209.1,"Semanského, Prague - Uhříněves",50.02976745,14.5999606,,,Up to 10 years,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,700","CZK 10,000","CZK 37,700",744863,2 bedroom,10/11/2022,,G,67 m²,Unfurnished,Good,Other,226.56,660.22,91.3,1120.16,29.25,895.83,91.81,405.77,522.69,431.66,"Loretánské náměstí, Prague - Hradčany",50.08802,14.39124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,000","CZK 3,500","CZK 40,000",625360,3+kk,11/20/2022,5,C,126 m²,Fully furnished,Very good,Brick,49.97,864.55,46.98,249.95,24.15,222.38,235.59,451.59,693.85,155.78,"Jugoslávských Partyzánů, Prague - Bubeneč",50.106642,14.395113,Personal,Gas boiler,Up to 10 years,,,,1.0,Luxurious,Complete,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 3,000","CZK 13,000",744837,Studio,10/24/2022,2,B,20 m²,Fully furnished,New-build,Low-energy,111.59,946.82,745.53,921.73,511.03,604.13,558.29,447.02,622.04,401.09,"Gallašova, Prague - Řepy",50.0703,14.31362,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,000","CZK 6,000",CZK 0,743861,2 bedroom,10/4/2022,1,A,76 m²,Fully furnished,Very good,Brick,120.77,1269.24,117.44,985.12,99.83,259.67,625.08,243.63,733.04,268.41,"Nučická, Prague - Strašnice",50.06777,14.49601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,990","CZK 2,312","CZK 15,302",730237,Studio,11/27/2022,4,D,40 m²,Fully furnished,Very good,Brick,401.67,411.64,243.31,840.09,193.77,176.83,359.85,359.85,318.49,196.9,"Na hroudě, Prague - Strašnice",50.069900512695,14.480400085449,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 15,302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 2,400","CZK 30,000",745002,3+kk,11/1/2022,4,G,65 m²,Partly,Very good,Brick,193.25,1008.45,25.5,662.04,61.11,397.89,146.88,259.24,306.97,12.29,"Kovářská, Prague - Libeň",50.10673,14.49094,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 3,000","CZK 46,000",586897,2 bedroom,12/1/2022,2,,65 m²,Partly,Very good,Brick,314.59,438.63,213.56,333.02,191.17,290.08,265.12,461.03,725.05,219.96,"Herálecká I, Prague - Krč",50.045743,14.44413,Personal,Central,,,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,990","CZK 1,338","CZK 17,328",745196,2+kk,11/26/2022,4,G,50 m²,Unfurnished,Very good,Brick,161.74,886.21,70.29,233.21,24.36,206.26,288.11,242.58,561.86,473.24,"Biskupcova, Prague - Žižkov",50.08975722222,14.47122972222,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 17,328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 4,400","CZK 42,000",744505,3+kk,10/9/2022,2,B,94 m²,Partly,Very good,Low-energy,47.68,1264.71,656.97,1387.9,395.53,505.14,642.58,613.1,398.54,396.34,"K Vystrkovu, Prague - Modřany",49.99955,14.40699,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"CZK 14,000","CZK 6,000","CZK 14,000",744501,2+kk,12/1/2022,6,G,45 m²,Unfurnished,Very good,Prefab concrete,96.06,1703.37,234.3,1375.7,273.11,214.33,591.15,237.64,742.6,189.12,"Rembrandtova, Prague - Strašnice",50.06755,14.51236,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,490",CZK 999,"CZK 12,489",745085,Studio,11/26/2022,1,G,35 m²,Fully furnished,Very good,Brick,160.18,336.26,54.08,380.17,70.62,299.05,290.97,310.45,470.81,345.02,"Salačova, Prague - Uhříněves",50.02914305555,14.60111583333,Personal,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 12,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,990","CZK 1,049","CZK 18,039",745071,2 bedroom,11/26/2022,3,G,70 m²,Unfurnished,Very good,Brick,160.18,336.26,54.08,380.17,70.62,299.05,290.97,310.45,470.81,345.02,"Salačova, Prague - Uhříněves",50.02914305555,14.60111583333,Personal,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 18,039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 5,000","CZK 54,000",504678,2+kk,11/1/2022,2,C,73 m²,Fully furnished,Very good,Brick,97.66,182.06,90.37,108.5,8.34,181.19,283.77,353.17,486.58,337.82,"Dělnická, Prague - Holešovice",50.1029397,14.4486996,Cooperative,Central,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
