Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Heating,Total number of floors,Age,Design,Front garden,Renovation,New building,Administration fee,Developer name,Project name,Kód jednotky
680002,"CZK 56,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,,90 m²,"CZK 18,750",,,,Furnished,4,Yes,Yes,No,No,No,Yes,Yes,08. 02. 2022,,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,
682348,"CZK 30,000",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,,40 m²,"CZK 10,000",,,,Furnished,2,Yes,No,No,No,No,No,No,08. 02. 2022,,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,,,
680071,"CZK 51,750",50.0802704,14.4260824,"Štěpánská, Prague - Nové Město",1 bedroom with open-plan kitchen,,80 m²,"CZK 17,250",,,,Furnished,6,No,No,No,No,No,Yes,No,08. 02. 2022,,288,586,250,131,26,252,214,638,273,511,,,,,,,,,,,
704292,"CZK 30,000",50.0789257,14.419407,"Spálená, Prague - Nové Město",1 bedroom with open-plan kitchen,,65 m²,"CZK 10,000",,,,Furnished,7,No,No,No,No,No,Yes,No,31. 03. 2022,,58,455,7,65,31,163,180,425,373,598,,,,,,,,,,,
700639,"CZK 41,850",50.0883535,14.4185437,"Maiselova, Prague - Josefov",2 bedroom,,89 m²,"CZK 13,950",,,,Furnished,3,No,No,No,No,No,No,No,05. 03. 2022,,190,239,178,330,3,452,307,572,33,553,,,,,,,,,,,
699037,"CZK 19,238",50.0717643,14.4385436,"Americká, Prague - Vinohrady",Studio,,27 m²,"CZK 6,412",,,,Furnished,4,No,No,No,No,No,Yes,No,08. 02. 2022,,272,322,70,607,60,509,83,250,792,565,,,,,,,,,,,
704422,"CZK 17,925",50.0860727,14.431655,"Senovážné náměstí, Prague - Nové Město",1 bedroom with open-plan kitchen,,81 m²,"CZK 5,975",,,,Furnished,6,No,No,No,No,No,Yes,No,01. 04. 2022,,162,346,220,126,95,114,272,559,345,339,,,,,,,,,,,
695226,"CZK 17,456",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,,35 m²,"CZK 5,819",,,,Furnished,3,No,No,No,No,No,Yes,No,08. 02. 2022,,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,
694734,"CZK 21,000",50.1057314,14.44422,"U Průhonu b, Prague - Holešovice",Studio,,32 m²,"CZK 7,000",,,,Furnished,1,No,Yes,No,No,No,Yes,Yes,08. 02. 2022,,299,437,281,449,312,304,607,789,18,459,,,,,,,,,,,
704425,"CZK 22,379",50.0930185,14.4565452,"Březinova, Prague - Karlín",2 bedroom,,87 m²,"CZK 7,460",,,,Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,382,763,114,364,80,227,254,"1,294",278,301,,,,,,,,,,,
680016,"CZK 24,750",50.0771423,14.417396,"Na Zbořenci, Prague - Nové Město",1 bedroom,,35 m²,"CZK 8,250",,,,Furnished,1,No,No,No,No,No,No,No,08. 02. 2022,,127,382,112,188,72,409,281,298,590,484,,,,,,,,,,,
703808,"CZK 46,313",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,,60 m²,"CZK 15,437",,,,Furnished,4,No,No,No,No,No,Yes,No,27. 03. 2022,,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,
704420,"CZK 18,000",50.0830689,14.4668702,"Olšanská, Prague - Žižkov",1 bedroom,,42 m²,"CZK 6,000",,,,Furnished,2,No,No,No,No,No,Yes,Yes,01. 04. 2022,,213,228,353,747,332,258,643,491,336,409,,,,,,,,,,,
680096,"CZK 63,113",50.079674,14.4269813,"Ve Smečkách, Prague - Nové Město",2 bedroom with open-plan kitchen,,63 m²,"CZK 21,037",,,,Furnished,6,No,Yes,No,No,No,No,No,08. 02. 2022,,310,576,95,235,18,250,217,643,397,538,,,,,,,,,,,
680059,"CZK 60,289",50.0821872,14.4175604,"Národní, Prague - Staré Město",2 bedroom,,,"CZK 20,096",,,,Furnished,1,No,No,No,No,No,No,No,08. 02. 2022,,198,801,15,163,39,141,121,304,55,465,,,,,,,,,,,
680018,"CZK 30,750",50.0710929,14.4032595,"Stroupežnického, Prague - Smíchov",3 bedroom with open-plan kitchen,,90 m²,"CZK 10,250",,,,Furnished,2,No,No,No,No,No,Yes,No,08. 02. 2022,,140,528,224,126,38,67,511,"1,001","1,181",559,,,,,,,,,,,
680006,"CZK 60,000",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom with open-plan kitchen,,90 m²,"CZK 20,000",,,,Furnished,3,No,No,No,No,No,Yes,No,08. 02. 2022,,462,817,70,468,89,510,489,683,411,400,,,,,,,,,,,
704765,"CZK 15,750",50.0606339,14.4505709,"K Podjezdu, Prague - Nusle",1 bedroom with open-plan kitchen,,55 m²,"CZK 5,250",,,,Furnished,2,No,No,No,No,No,Yes,No,03. 04. 2022,,78,912,99,319,139,735,347,274,826,357,,,,,,,,,,,
705084,"CZK 20,000",50.090361,14.3689947,"U Druhé baterie, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 1,500","CZK 21,500",Cooperative,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,12. 02. 2022,G,386,974,309,"1,063",477,442,557,809,596,305,Gas boiler,,,,,Interior,,,,,
680051,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",Studio,,45 m²,"CZK 12,000",,,,Furnished,4,No,No,No,No,No,Yes,No,08. 02. 2022,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,
705081,"CZK 18,000",50.14299,14.52178,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 4,000","CZK 40,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,Yes,07. 02. 2022,B,617,972,"1,301",271,"1,096","1,372","1,219",907,167,,,,,,,,,,,,
705079,"CZK 13,000",50.01368,14.40018,"Vorařská, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 4,000","CZK 17,000",Personal,Brick building,Furnished,3,No,No,No,Yes,Yes,Yes,Yes,01. 03. 2022,B,229,"1,162",346,"1,458",876,"1,467","1,212",798,,,,,,,,,,,,,
644924,"CZK 13,500",50.046306,14.327188,"Sezemínská, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,249","CZK 16,749",Personal,Prefab concrete building,Furnished,10,No,No,Yes,No,Yes,Yes,No,08. 02. 2022,G,387,490,451,432,225,461,221,272,478,169,District heating,Middle floor,,Standard materials and solutions,,Interior,,,,,
705077,"CZK 15,000",50.06199,14.43511,"Žateckých, Prague - Nusle",1 bedroom,New build,47 m²,CZK 675,"CZK 25,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,Yes,No,03. 02. 2022,G,257,685,185,607,42,529,57,376,490,350,,,,,,,,,,,
705074,"CZK 18,000",50.06199,14.43511,"Žateckých, Prague - Nusle",2 bedroom,Excellent,84 m²,CZK 775,"CZK 30,000",Personal,Brick building,Unfurnished,3,Yes,No,No,No,No,Yes,No,03. 02. 2022,G,257,685,185,607,42,529,57,376,490,350,,,,,,,,,,,
627525,"CZK 21,000",50.06708,14.343906,"Plzeňská, Prague - Motol",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,000","CZK 24,000",Personal,Low-energy building,Furnished,3,Yes,Yes,No,No,No,Yes,Yes,01. 03. 2022,B,276,677,118,"1,098","1,311",690,"1,299",,,,,,1 to 10 years years,Premium materials and solutions,,,,,,,
689077,"CZK 26,250",50.0633237,14.4440058,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,,65 m²,"CZK 8,750",,,,Furnished,2,No,No,No,No,No,No,No,08. 02. 2022,,242,542,99,271,176,314,456,822,634,593,,,,,,,,,,,
700159,"CZK 39,235",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",5 bedroom,,125 m²,"CZK 13,078",,,,Furnished,4,Yes,No,No,No,No,Yes,Yes,08. 02. 2022,,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,
696924,"CZK 31,706",50.0183023,14.5625656,"Ibišková, Prague - Křeslice",4 bedroom with open-plan kitchen,,180 m²,"CZK 10,569",,,,Furnished,1,Yes,Yes,No,No,No,No,Yes,08. 02. 2022,,695,843,921,,,,,,,,,,,,,,,,,,
703938,"CZK 18,750",50.0716124,14.4594622,"Slovinská, Prague - Vršovice",1 bedroom with open-plan kitchen,,56 m²,"CZK 6,250",,,,Furnished,5,Yes,No,No,No,No,Yes,No,02. 03. 2022,,152,674,40,445,81,448,262,312,748,277,,,,,,,,,,,
704733,"CZK 45,000",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom,,80 m²,"CZK 15,000",,,,Furnished,3,No,No,No,No,No,Yes,No,09. 02. 2022,,462,817,70,468,89,510,489,683,411,400,,,,,,,,,,,
703776,"CZK 9,000",50.0384812,14.5624117,"Rezlerova, Prague - Petrovice",2 bedroom with open-plan kitchen,,67 m²,"CZK 3,000",,,,Furnished,5,No,No,No,No,No,Yes,No,08. 02. 2022,,224,428,391,353,407,414,360,454,764,51,,,,,,,,,,,
545596,"CZK 9,900",50.0222414,14.4558891,"Sládkovičova, Prague - Krč",1 bedroom,,26 m²,"CZK 2,000","CZK 20,000",Personal,Prefab concrete building,Unfurnished,4,Yes,No,No,No,No,No,No,01. 02. 2019,G,383,739,627,309,274,582,"1,180",691,753,,,,,,,,,,,,
690503,"CZK 26,400",50.0779159,14.4375296,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,40 m²,"CZK 8,800",,,,Furnished,7,No,No,No,No,No,Yes,No,08. 02. 2022,,75,316,151,67,35,51,260,350,400,731,,,,,,,,,,,
607626,"CZK 35,000",50.10628,14.46818,"Smrčkova, Prague - Libeň",1 bedroom with open-plan kitchen,New build,76 m²,"CZK 4,500","CZK 39,500",Personal,Brick building,Partially furnished,,No,Yes,Yes,No,Yes,Yes,Yes,01. 04. 2022,B,608,"1,396",719,810,364,731,571,"1,222",253,367,,Ground floor,1 to 10 years years,Premium materials and solutions,,,Yes,,,,
175586,"CZK 12,500",50.0740628,14.444177,"Šumavská, Prague - Vinohrady",Studio,,29 m²,CZK 500,"CZK 12,800",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,24. 01. 2022,,160,126,113,630,93,396,303,276,494,248,,,,,,,,,,,
691655,"CZK 11,700",50.07101,14.44822,"Sevastopolská, Prague - Vršovice",Small studio,Excellent,20 m²,"CZK 2,300","CZK 24,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,15. 11. 2021,G,204,729,198,386,85,576,362,591,365,357,,,1 to 10 years years,Premium materials and solutions,,,,,,,
686085,"CZK 27,000",50.0723321,14.4399493,"Jana Masaryka, Prague - Vinohrady",2 bedroom,,82 m²,"CZK 9,000",,,,Furnished,3,No,No,No,No,No,Yes,No,08. 02. 2022,,155,369,147,651,45,545,205,328,671,484,,,,,,,,,,,
691037,"CZK 41,625",50.0806286,14.4175374,"Ostrovní, Prague - Nové Město",3 bedroom with open-plan kitchen,,112 m²,"CZK 13,875",,,,Furnished,4,No,Yes,No,No,No,Yes,No,08. 02. 2022,,168,738,31,217,8,217,106,336,114,565,,,,,,,,,,,
696995,"CZK 41,250",50.0908563,14.4202783,"Dušní, Prague - Josefov",1 bedroom with open-plan kitchen,,80 m²,"CZK 13,750",,,,Furnished,6,No,Yes,No,No,No,Yes,No,08. 02. 2022,,120,466,224,270,88,288,156,399,230,467,,,,,,,,,,,
680004,"CZK 47,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,,50 m²,"CZK 15,750",,,,Furnished,4,Yes,No,No,No,No,Yes,Yes,08. 02. 2022,,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,
690487,"CZK 15,334",50.0839446,14.4142188,"Karoliny Světlé, Prague - Staré Město",1 bedroom,,29 m²,"CZK 5,111",,,,Furnished,2,No,No,No,No,No,No,No,08. 02. 2022,,121,731,23,390,14,376,531,533,489,221,,,,,,,,,,,
697278,"CZK 18,675",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,,50 m²,"CZK 6,225",,,,Furnished,-1,No,No,No,No,No,No,No,08. 02. 2022,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,
705058,"CZK 15,990",50.10819138888,14.49990916666,"Mlékárenská, Prague - Vysočany",1 bedroom with open-plan kitchen,Good,47 m²,"CZK 3,105","CZK 19,544",Personal,Brick building,Unfurnished,5,No,No,No,No,No,Yes,No,,D,277,361,276,285,205,362,512,471,371,193,,,,,,,,"CZK 19,544

                                
                                
                
i",,,
705056,"CZK 22,000",50.08014,14.44915,"Blodkova, Prague - Žižkov",3 bedroom,Good,87 m²,"CZK 3,900","CZK 22,000",Personal,Brick building,Furnished,3,No,No,Yes,No,No,Yes,No,03. 02. 2022,D,347,411,139,410,51,280,280,400,572,307,,Middle floor,,Standard materials and solutions,,Overall,,,,,
42544,"CZK 12,500",50.05557395,14.48522035,"Záběhlická, Prague - Záběhlice",Studio,Excellent,38 m²,"CZK 3,000","CZK 15,500",Personal,Brick building,Furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,,109,"1,437",285,"1,426",432,910,867,"1,071",335,471,Central heating,Middle floor,1 to 10 years years,Standard materials and solutions,,Overall,,,,,
705051,"CZK 12,000",50.1087,14.43751,"U Elektrárny, Prague - Holešovice",1 bedroom,Excellent,40 m²,"CZK 2,000","CZK 14,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,03. 02. 2022,E,141,"1,288",232,"1,088",143,531,392,420,692,,,,,,,,,,,,
690722,"CZK 65,475",50.0817698,14.4068623,"Všehrdova, Prague - Malá Strana",2 bedroom with open-plan kitchen,,77 m²,"CZK 21,825",,,,Furnished,2,Yes,No,No,No,No,Yes,Yes,08. 02. 2022,,127,322,219,536,76,333,171,448,336,251,,,,,,,,,,,
698962,"CZK 15,641",50.0719016,14.3887227,"Plzeňská, Prague - Košíře",1 bedroom with open-plan kitchen,,53 m²,"CZK 5,214",,,,Furnished,4,Yes,No,No,No,No,No,No,08. 02. 2022,,111,"1,148",101,913,158,"1,036",498,826,"1,228",330,,,,,,,,,,,
705050,"CZK 12,990",50.14083944444,14.51771861111,"Škrábkových, Prague - Letňany",Studio,New build,38 m²,"CZK 3,397","CZK 16,387",Personal,Brick building,Furnished,5,No,No,Yes,Yes,No,Yes,Yes,,C,271,551,935,"1,138",467,675,910,848,"1,139",406,,,,,,,Yes,"CZK 16,387

                                
                                
                
i",,,
705048,"CZK 19,000",50.10882,14.52671,"Granitova, Prague - Hloubětín",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 4,500","CZK 35,000",Personal,Brick building,Furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,G,209,"1,249",648,"1,230",912,"1,023","1,174",994,"1,121",457,,,,,,,,,,,
644540,"CZK 18,000",50.108302,14.484137,"Kovanecká, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,01. 01. 2021,B,558,709,488,570,246,905,338,593,429,418,District heating,Middle floor,10 to 30 years years,Standard materials and solutions,,,,,,,
705046,"CZK 11,990",50.05250305555,14.33734055555,"Kodymova, Prague - Stodůlky",Studio,Excellent,39 m²,"CZK 2,515","CZK 14,505",Personal,Prefab concrete building,Furnished,1,Yes,No,No,No,No,Yes,No,,C,104,510,206,475,463,265,443,455,839,376,,,,,,,,"CZK 14,505

                                
                                
                
i",,,
704251,"CZK 19,500",50.052618,14.3162652,"Chalabalova, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 3,500","CZK 23,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,No,No,01. 03. 2022,G,324,"1,125",968,"1,159","1,038",963,698,938,634,180,,,,,,,,,,,
690495,"CZK 31,875",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,,72 m²,"CZK 10,625",,,,Furnished,5,No,No,No,No,No,Yes,No,14. 03. 2022,,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,
697991,"CZK 20,306",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,,38 m²,"CZK 6,769",,,,Furnished,2,No,No,No,No,No,No,No,08. 02. 2022,,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,
704246,"CZK 20,000",50.08396,14.41712,"Betlémské náměstí, Prague - Staré Město",1 bedroom with open-plan kitchen,Good,72 m²,"CZK 3,000","CZK 23,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,G,296,577,102,365,0,181,305,603,331,71,,,,,,,,,,,
700478,"CZK 18,000",50.07486,14.3615,"Na Císařce, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 2,750","CZK 27,000",Personal,Other,Partially furnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 02. 2022,G,523,"1,109","1,464",797,"1,041",670,325,130,,,Central heating,Ground floor,1 to 10 years years,Premium materials and solutions,30 m²,Overall,,,,,
705031,"CZK 14,000",50.08479,14.34414,"Volavkova, Prague - Břevnov",2 bedroom,Excellent,52 m²,"CZK 3,000","CZK 17,000",Cooperative,Other,Partially furnished,3,No,No,Yes,No,No,No,No,01. 03. 2022,G,294,727,245,489,211,507,123,69,649,305,,,,,,,,,,,
705027,"CZK 12,000",50.01236,14.54705,"Formanská, Prague - Újezd u Průhonic",Studio,Excellent,49 m²,"CZK 3,000","CZK 36,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,03. 02. 2022,G,84,10,83,626,321,,,,,,,,,,,,,,,,
690884,"CZK 73,500",50.0805317,14.4221981,"Jungmannova, Prague - Nové Město",3 bedroom with open-plan kitchen,,150 m²,"CZK 24,500",,,,Furnished,7,No,Yes,No,No,No,Yes,No,08. 02. 2022,,169,732,178,131,123,203,271,773,414,383,,,,,,,,,,,
698940,"CZK 59,250",50.0873557,14.4001355,"Vlašská, Prague - Malá Strana",2 bedroom with open-plan kitchen,,90 m²,"CZK 19,750",,,,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,,171,434,49,337,17,310,367,699,784,255,,,,,,,,,,,
705022,"CZK 13,500",50.04679,14.44212,"U Nových domů Ⅱ, Prague - Krč",1 bedroom,Good,46 m²,"CZK 2,500","CZK 13,500",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,14. 02. 2022,G,234,369,160,410,186,367,223,588,530,275,,,,,,,,,,,
648917,"CZK 11,000",50.071014,14.449332,"Černomořská, Prague - Vršovice",Studio,Excellent,22 m²,,"CZK 20,000",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,No,No,No,07. 02. 2022,A,238,775,247,322,154,512,292,531,296,388,,,,,,,,,,,
306444,"CZK 10,500",50.040397,14.5678974,"Hornoměcholupská, Prague - Horní Měcholupy",Studio,,34 m²,"CZK 3,000","CZK 13,500",Personal,Brick building,Furnished,4,Yes,No,No,No,No,Yes,No,01. 02. 2022,,196,841,448,653,522,356,495,513,"1,296",405,,,1 to 10 years years,Standard materials and solutions,,,,,,,
511377,"CZK 18,000",50.1274142,14.3793094,Prague - Lysolaje,2 bedroom,Excellent,62 m²,"CZK 2,971","CZK 30,000",Personal,Brick building,Furnished,5,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,C,145,"1,304",581,793,608,"1,285",793,"1,294",567,131,Central heating,Attic,10 to 30 years years,Premium materials and solutions,,Overall,,,,,
652037,"CZK 65,000",50.087689,14.40289,"Malostranské Náměstí, Prague - Malá Strana",4 bedroom,New build,180 m²,"CZK 5,000",,Personal,Brick building,Furnished,3,No,Yes,No,No,No,No,No,01. 02. 2022,G,82,206,43,109,11,167,137,513,599,483,,,,,,,,,,,
286098,"CZK 13,700",50.057543,14.5025042,"U Zahradního města, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 2,700","CZK 28,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,,,148,66,447,517,390,472,451,421,668,112,Central heating,Middle floor,10 to 30 years years,Standard materials and solutions,,,,,,,
664280,"CZK 12,000",50.12308,14.48964,"Bílinská, Prague - Prosek",Studio,Excellent,34 m²,"CZK 2,000","CZK 12,000",Personal,Prefab concrete building,Partially furnished,7,No,No,No,Yes,No,Yes,No,07. 01. 2022,G,421,752,134,690,463,392,326,233,428,83,District heating,Top floor,,,,Interior,,,,,
705017,"CZK 23,000",50.07117,14.40697,"Staropramenná, Prague - Smíchov",2 bedroom with open-plan kitchen,Excellent,66 m²,"CZK 2,199","CZK 30,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 03. 2022,D,167,514,68,170,35,322,607,"1,039","1,033",520,Gas boiler,Top floor,,Standard materials and solutions,,,,,,,
503670,"CZK 24,500",50.0716817,14.4096553,"Na Celné, Prague - Smíchov",1 bedroom with open-plan kitchen,,63 m²,"CZK 3,000","CZK 49,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,,,192,631,163,127,120,528,670,921,837,397,Gas boiler,Middle floor,1 to 10 years years,Premium materials and solutions,,Overall,,,,,
696032,"CZK 24,000",50.07848,14.42791,"Krakovská, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 3,800","CZK 24,000",Personal,Brick building,Furnished,4,No,No,No,No,Yes,Yes,No,04. 01. 2022,G,243,661,215,230,104,322,458,539,202,445,Central heating,Middle floor,1 to 10 years years,Premium materials and solutions,,Overall,,,,,
623917,"CZK 9,950",50.071962,14.432714,"Koubkova, Prague - Vinohrady",Small studio,New build,20 m²,"CZK 2,950","CZK 12,900",Personal,Brick building,Furnished,3,Yes,No,No,No,No,Yes,Yes,05. 07. 2021,G,155,283,79,285,75,329,300,213,645,732,Central heating,Middle floor,1 to 10 years years,Premium materials and solutions,,Overall,,,,,
705009,"CZK 20,000",50.1104887,14.5073307,"Kolbenova, Prague - Vysočany",3 bedroom,Excellent,85 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,,G,83,566,85,382,61,502,313,416,458,464,Central heating,,,,,Interior,,,,,
703872,"CZK 13,000",50.1038249,14.4797219,"Sokolovská, Prague - Libeň",2 bedroom,Excellent,55 m²,CZK 600,"CZK 13,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,G,86,234,81,291,132,391,427,431,93,325,,,,,,,,,,,
705004,"CZK 15,200",50.12809,14.50268,"Chotěšovská, Prague - Letňany",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,400","CZK 18,600",Personal,Low-energy building,Furnished,2,Yes,No,No,Yes,No,Yes,No,01. 03. 2022,G,517,"1,133",325,"1,162",797,"1,071",581,811,245,,,,,,,,,,,,
683931,"CZK 20,160",50.0631412,14.4044623,"Radlická, Prague - Smíchov",Studio,,35 m²,"CZK 6,720",,,,Furnished,2,No,No,No,No,No,No,No,08. 02. 2022,,28,453,78,852,18,206,643,616,794,538,,,,,,,,,,,
691753,"CZK 21,375",50.0776816,14.4596393,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,63 m²,"CZK 7,125",,,,Furnished,4,No,No,No,No,No,Yes,No,08. 02. 2022,,139,286,63,144,80,96,617,515,661,148,,,,,,,,,,,
704316,"CZK 14,925",50.0559404,14.4464229,"U Družstva Život, Prague - Nusle",1 bedroom with open-plan kitchen,,56 m²,"CZK 4,975",,,,Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,,366,971,109,517,345,963,268,184,848,349,,,,,,,,,,,
614554,"CZK 25,000",50.08678,14.454071,"Roháčova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,89 m²,"CZK 3,467","CZK 28,500",Personal,Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,03. 02. 2022,E,129,180,96,506,110,245,349,294,349,435,,,,,,,,,,,
705001,"CZK 20,500",50.04991,14.45568,"Baarova, Prague - Michle",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 5,900","CZK 41,000",Personal,Brick building,Furnished,4,Yes,Yes,Yes,No,Yes,Yes,Yes,16. 05. 2022,B,302,383,325,412,265,282,649,509,439,159,,,,,,,,,,,
